,x,y,weight
0,27.062355417715953,14.454049187399038,2
1,20.67565168079185,27.586925777079916,1
2,18.10839996709415,10.677719477641594,3
3,6.951731445734012,17.563788060126747,2
4,15.576094385067968,17.727295418823573,1
5,21.47581915934355,10.256516139943475,2
6,5.209969077325485,4.456443877027596,1
7,6.677294191444067,3.743232912931269,1
8,21.365627157870055,8.314806841499879,2
9,27.761502867280072,7.821048269186202,1
10,28.47529130966901,1.7763741182257098,3
11,4.098765772383896,20.908357367079137,3
12,19.265342412631007,18.592160686856687,2
13,25.493354806698544,23.045979222709757,1
14,12.278906512327106,19.857142679195576,3
15,18.88100403723145,12.901192412934318,2
16,3.264776593109806,3.3186240065614836,1
17,13.087891334855158,4.717983507808338,2
18,20.72640774383872,4.671621369908961,2
19,2.5113272442789514,26.03405744139764,2
20,27.07911853411167,26.59518737645464,1
21,24.490094875595506,3.40923148419896,3
22,3.39929800073131,20.619232083353523,3
23,3.0817496203897554,23.99104841515388,3
24,5.062581883360081,14.528291250382187,3
25,5.228575801277965,3.796139205506827,2
26,26.419972965844995,26.114366454458448,3
27,12.730016359525315,25.042540308346492,2
28,8.557522182445707,29.694074413734988,3
29,15.526206106883873,11.47189879575521,3
30,3.4648029739597517,12.394044590685668,3
31,26.264686720127873,11.561112055138667,3
32,13.157672225324891,24.979030320597918,3
33,28.88403892332875,23.47485617535053,3
34,25.078967546560037,17.29816678927774,2
35,22.43298573607604,4.33113050955329,3
36,21.40261122949838,1.4681409719511707,1
37,0.874407028041182,9.164458880707992,1
38,3.1584663766873247,2.4949675260361106,2
39,2.8826518547192714,16.708909267663003,1
40,23.461927747830835,12.255241091376599,1
41,0.24266688047916873,7.443497128573923,3
42,29.928668671656585,5.945634282455529,1
43,13.36070952788404,29.277790796312424,1
44,24.618508585544287,22.159455411032514,3
45,7.329863410527906,26.145417704900026,2
46,1.433643539820748,27.69480578706624,1
47,12.616989012089192,16.433165725815275,2
48,29.21196971689722,7.81178631421385,2
49,11.075572833151169,7.406250021575113,2
