,x,y,weight
0,5.353656181134339,4.235956471041798,3
1,13.893521917945455,16.21800873596839,1
2,22.340329670488842,3.8519758858805906,1
3,2.2811602854435598,25.537333512285024,1
4,19.80340698491328,10.632599216222253,1
5,26.457859392093347,9.369665104259331,2
6,9.28555719661073,15.913697786057698,3
7,5.564685216127235,14.764438387544734,1
8,19.00823660305057,22.55901504367842,2
9,14.385449671596156,24.620195068921195,2
10,25.749714464108617,7.882000934818437,1
11,14.79933364702866,7.992312154747999,1
12,12.851866510935684,2.8440037420013686,3
13,25.734023037170513,12.142173509517097,3
14,29.06337121700035,19.10024755476021,1
15,21.692913853556245,24.507550793049063,1
16,25.49552459220276,23.905202191633734,2
17,0.030801452435060828,6.554120554833687,2
18,25.84842467258656,13.4337317504158,3
19,7.560421606656266,21.007128831230126,3
20,11.657080488703457,8.054235953655786,2
21,15.507940636829408,2.363586281332112,2
22,18.602141321892393,11.117597250219266,1
23,27.334926149870796,10.99279755800579,1
24,19.908759102094496,4.867639276140437,2
25,1.0784241659759275,23.11778720144394,2
26,28.824625372151285,10.903196638738297,2
27,17.863260540416952,16.604830551643836,2
28,28.365932190570973,11.756194835980892,1
29,18.163837181315454,24.516406285805758,3
30,19.796242991467793,2.79242285894305,3
31,26.485590611906456,12.81723702980085,1
32,12.162218921633787,14.452695774236632,1
33,7.82070367048349,1.8322491092174154,3
34,1.2287870770717424,4.293553258132451,2
35,0.6074176365607076,8.669436920805676,3
36,12.59045649456053,15.726580828196166,2
37,2.9772325502125687,20.08414397089374,3
38,21.691254631600856,24.42911488729108,1
39,24.459427598192494,7.355180569495595,3
40,19.631249307261886,23.60258406157833,1
41,10.995260877615948,7.790092518683625,1
42,24.660908793825797,3.9927312524031633,3
43,2.3666049389616397,15.671050299915063,3
44,26.29387546725716,17.994270279402684,3
45,16.102230161738493,20.94231748074326,1
46,22.388159052750648,22.431662030549,3
47,3.001391951486613,14.821762590018238,3
48,15.151551832008781,21.693071451910242,3
49,9.02104536327289,20.130461109115544,3
