,x,y,weight
0,25.24272095178706,20.08766486152871,3
1,16.493216524272725,6.0877841855051145,1
2,8.33792008606279,20.779264754491383,2
3,0.889172745904403,28.82343366663365,1
4,23.321143208573787,29.146026602058775,1
5,17.696998088845685,19.632361341845147,2
6,10.678487196864868,16.17623833669527,2
7,11.686012222766857,8.192474085948636,1
8,1.8025521223215268,26.227242736346128,1
9,24.478003161052307,25.618103714548567,1
10,17.759484813764015,22.2984335771516,2
11,20.571983467964728,9.638643447547192,3
12,0.3332396307042629,26.747100616378525,3
13,21.1107305973277,16.591684764203066,2
14,12.933509931835758,17.824857207249075,2
15,9.02011571195258,29.35524006724823,3
16,7.985068697303709,2.3593612351413693,2
17,25.059374126596254,20.490982769951668,2
18,26.90216085668144,17.25924375799728,1
19,7.774947111311211,9.573867175580162,1
20,17.212897251147176,22.100135744197793,1
21,10.555017149239212,2.501497278872098,1
22,21.62681513624718,5.109983081777281,1
23,12.722713114628698,16.01969292254584,3
24,22.972518933113225,7.38159662163751,2
25,13.422654618367666,17.06184978246396,2
26,3.9485980218315397,28.57439237310756,2
27,5.922357087163816,14.742948900783418,2
28,9.72279958917531,17.655967200082006,1
29,20.226661497949728,11.09906498431884,3
30,27.69746699390773,27.97609440218336,3
31,27.191127419895775,9.867554697904358,3
32,28.774729204373447,4.616829978658725,3
33,29.418069325056685,22.80233619277957,2
34,24.16723814985584,12.048437479309927,1
35,17.02270559037037,1.7332508968376048,1
36,28.171683427064238,18.588161024415996,1
37,23.412764601031647,4.434643440170692,1
38,18.620978792444923,16.461861662405877,3
39,3.7674934377434335,2.9836517121949244,3
40,26.20141213534521,6.325837150119322,2
41,14.937496452833747,15.024237979227724,1
42,24.054899410596096,6.444859755580959,2
43,0.6190812323126149,14.591896724575063,1
44,7.4880358355556975,25.43564529803906,3
45,28.917630401523006,19.520050480778917,2
46,2.455105942128762,25.224879171072665,2
47,16.733069727477645,19.9528415047891,1
48,17.153535429858543,14.799655008261992,2
49,19.332807004155207,15.011000685180564,3
50,19.431657464970467,24.56469438183082,3
51,10.205854347753355,27.47930503997087,2
52,24.6022359843311,8.489380415108721,1
53,11.769662676990471,29.44190067738267,3
54,26.607128110443334,28.01786778368173,3
55,19.594610648956095,14.07660797765352,1
56,4.206484228163613,0.45463235962120985,3
57,2.390945335614345,1.8651329129113614,2
58,27.970942387445625,26.209866718478256,3
59,8.7923159380457,28.118771324694347,3
60,23.268671206965443,28.11670272361815,1
61,16.70200991001733,22.000215991457686,3
62,25.200386911334274,26.88748217139371,3
63,24.377989251237878,23.6729318606202,2
64,20.58564898343554,14.833228747766464,3
65,16.93339887386062,7.426581085020629,2
66,23.123926266493044,12.392521668944752,2
67,1.2378069915083045,14.255489554179404,2
68,1.3011059743356335,13.537419116177828,2
69,28.525385071509916,29.21651652778969,2
70,7.596706988638179,2.242344945040707,3
71,28.873582066692656,0.08971287690029084,1
72,11.025676556749472,0.5524926939518959,2
73,18.473405614237603,24.713951852963216,1
74,13.462610834049464,22.916860330842347,1
75,26.416184772977942,21.944932225363598,1
76,6.688346525465518,10.416105839625063,3
77,27.214489105777062,8.63839906616809,2
78,9.992045928738857,21.14656017704145,3
79,26.173981781857975,16.87301419306684,3
80,25.656392750433863,25.683584464653993,2
81,11.132766229742554,20.634580201506083,2
82,15.153594796189488,24.933334367527547,2
83,6.691121586672436,22.865595689597377,3
84,0.5293592071734643,2.950752056310375,3
85,27.014596465438515,18.91866747553957,2
86,3.848913752607781,8.081240999040123,2
87,2.5965962960199085,0.49035010105311083,2
88,4.835803332949309,10.371498728350298,1
89,1.2105926172187143,6.737475517886757,2
90,9.613125491209422,12.53222700319115,1
91,26.97919696048278,13.40321015466772,3
92,19.621155727418415,0.09867443252067343,2
93,10.5999381187764,7.206925368734332,2
94,0.7171540908993912,18.721977518217226,3
95,25.653956957028534,24.164610613848662,2
96,26.5580992576314,16.500719099771736,3
97,10.248592289159339,13.018194572845122,3
98,14.275407087651761,20.572925959360333,2
99,3.8084961127265804,1.3658849712980825,3
