,x,y,weight
0,6.343738113157689,52.70312394690626,1
1,27.216330031158922,40.065768377544714,3
2,34.47123208065649,3.889926151283629,3
3,57.52572534783345,10.630697607584267,2
4,4.47419589781493,4.731479055094292,3
5,56.25390016400961,8.381706726112593,2
6,47.70525834444623,20.758404488828397,2
7,39.394183254224096,59.75578517642625,1
8,14.44475819115436,0.8557029153363493,2
9,43.71467867583341,57.770022478914086,2
10,37.85052621264327,39.253027918160605,1
11,42.03333494425093,18.91936580310638,2
12,7.96304004771927,32.799815040557704,3
13,1.1217990000246325,25.365166791093614,1
14,41.632386757029224,37.96279605325009,3
15,3.142531929754817,38.735575913920854,3
16,52.33790524138376,33.33336126548255,2
17,20.271808928679054,37.7776904265994,2
18,23.01104729064068,4.582950914489112,2
19,31.208065133605775,34.24334382170544,3
20,39.69066989965503,15.12988963072933,1
21,47.9987216093604,16.203442329609036,2
22,29.493418709088797,47.6127839136548,2
23,48.22512489219912,21.857709622412315,1
24,11.104761994872096,30.100318343559643,3
25,3.0110543879896468,53.58986167508027,3
26,3.9868333646283793,36.02006523417173,3
27,58.49568997359073,11.7440723864914,3
28,38.30939598809043,36.86002475707136,1
29,35.06232465945465,34.70368633327095,3
30,15.88109907968947,14.20923572973027,3
31,55.96173513601302,42.88745517646344,1
32,6.101441999686239,49.12405249534545,3
33,6.562638969387365,47.436476610413536,2
34,52.076721121824974,57.71264674637409,2
35,33.19400717744873,41.765579087174665,1
36,8.706838060811874,15.121536406440413,3
37,22.52670827523719,22.31012880393284,1
38,10.364171148118896,9.677357249146638,1
39,50.99737573655021,11.549660223409838,3
40,31.981320253705555,6.584108409046221,1
41,32.55431545622531,26.52006270070555,3
42,53.04661050463827,43.52924159038482,2
43,43.8787394352027,23.946548582846876,1
44,32.92753390610585,15.881814903875176,3
45,55.46695296124971,23.507378597753203,3
46,27.844326511363718,6.7492360584037066,1
47,33.496243749767615,48.01109869163693,3
48,10.446553384438575,13.00855315789281,2
49,56.70267643321907,23.444508164484873,1
50,46.920914933423404,36.782093042727546,1
51,26.77992185244895,59.95083455760166,1
52,32.635446420829304,51.6622829411437,1
53,44.676939109853315,42.85311172357963,2
54,56.871611028209244,1.3777731094409207,2
55,20.90524872614113,49.465589143511465,3
56,52.46934311343252,46.499744129889436,3
57,23.542506851571105,59.34918160815505,1
58,52.154149519710444,48.90246845149178,3
59,7.133582982900761,18.39361475076474,2
60,13.286589399566989,23.722485993989622,1
61,50.825739123489775,49.506296170808625,1
62,57.17443932974272,54.92148162346066,2
63,41.48967248295935,46.20451316016052,1
64,45.181617390198774,56.71165830809978,2
65,8.40777260425348,38.672971331920316,2
66,14.35722770588707,21.862030300845618,2
67,13.03282895183198,28.983837167379257,1
68,6.2910511331539105,46.570432943670625,2
69,16.98776057207365,41.13857654966684,2
70,9.20844909176867,38.22731021802881,1
71,58.01148487172595,2.826846323413952,2
72,6.268855398231916,19.986518664331427,2
73,36.317697471794894,13.562486617876353,1
74,15.860468793987081,43.67450329942985,2
75,17.94678939749045,45.820018802457035,2
76,45.01975524177337,13.431631003073864,1
77,5.809016242842377,38.46838461445158,3
78,8.409127383749908,54.67460669324348,1
79,28.032420359767404,2.5185209406655673,2
80,21.868844756381442,54.26189919361321,3
81,55.29713075766264,8.093478200547482,2
82,16.60843545051225,31.072463418659197,3
83,33.10578575283541,36.9671187602552,1
84,36.922000613047516,33.677398024578366,3
85,51.08204820625852,2.505575385115464,1
86,13.90035859371433,14.222419200353356,3
87,13.715481916521616,14.445164393573975,3
88,38.384565231673776,31.92984811291766,1
89,31.173399858753324,56.191974565196325,2
90,13.484228279993442,27.468204089046257,1
91,45.71646340845573,8.913574648994473,1
92,53.026277195747696,22.240430435983278,2
93,26.510911534960822,40.550395875919605,2
94,41.197109746644465,13.905621730329488,1
95,46.84740768840249,47.771320613404406,1
96,53.81819505000985,29.95866039869131,2
97,12.59371184893206,47.970491890686795,2
98,37.80082752617402,54.83078431050326,1
99,41.26920345919059,57.72813089577112,3
100,31.008847893236997,21.942770335424417,1
101,7.5037503532373435,8.524725108906546,3
102,22.40341835650579,21.73039756630373,2
103,3.3687607031651012,49.587172748660514,3
104,16.883549296689193,32.86777284685712,1
105,1.9770547639061453,0.8609912736170888,2
106,34.53248041081732,8.10805636110413,3
107,19.944146130736385,10.205756637922459,1
108,54.09166414474576,4.180672550902688,1
109,12.179770948706432,35.83731259786515,2
110,51.90016066700086,0.23418659844696155,1
111,45.89379888508869,13.59247252970047,2
112,40.41044409945573,6.303902601926305,3
113,10.506648919853973,15.06773749318919,1
114,1.753366473017619,19.188472595810698,3
115,33.470430414511625,17.435186161024628,2
116,52.31776009432886,32.48514358637249,1
117,7.139923309897744,12.45724152583863,1
118,36.675771893463974,27.694288586449858,1
119,55.48937386478795,33.47257229028763,1
120,18.613607238247933,26.66250876169215,1
121,24.175760597671573,19.522406649596576,1
122,40.08446492687651,32.67808393379984,1
123,21.888104414540322,2.690927901543265,2
124,28.841446400117164,23.560309967427056,1
125,9.768001095932329,10.327593567660852,3
126,38.33091612845988,7.441952193430563,3
127,10.272290281324372,50.0636414485029,1
128,42.659088856608975,26.10015204845133,2
129,49.54986546520159,47.20792104580257,3
130,57.637274228042415,35.854656289450176,2
131,17.02342381744415,18.093638181539028,3
132,55.420605901000556,5.005439346690823,2
133,44.372091364660896,44.46333947605014,1
134,18.837039020616956,15.656048734040658,3
135,54.17888437397726,54.59666823492753,1
136,27.53923994600634,29.33174013171207,2
137,14.32494987686482,23.410823483124904,1
138,58.38472731435754,47.39359536515098,2
139,9.728929010669386,18.86372643602101,2
140,39.08195939022779,33.86815384123776,3
141,38.50590054506511,1.9792713492114888,2
142,2.8508421894429503,30.936118253084256,1
143,39.78268471893982,28.220304528795698,3
144,32.283748884399074,41.53039464207118,2
145,39.67824587464456,55.14179735466001,2
146,14.224059562310064,51.93012871347493,1
147,10.87230179720219,13.619124504434009,1
148,53.816514891557084,41.069798943546786,3
149,27.057045294789777,55.3939007375662,2
150,18.52467971714298,52.61797918763307,1
151,21.423758192610094,42.68642611634998,1
152,9.334945084463227,32.28363022131804,2
153,41.65378465568517,15.688840028072786,2
154,17.60337712258801,12.514777314027551,3
155,8.417914517426992,38.429321850966716,3
156,6.45585226541084,32.823629508096914,3
157,58.07290554497405,39.678906245720974,1
158,6.782568651343553,55.86312988558334,2
159,43.15531942570876,53.05530424026096,1
160,14.808728439572862,8.784607372794916,2
161,8.93520227143557,32.575015308617154,1
162,35.45145437500951,18.213533018693774,2
163,58.0661686287837,32.44020780515108,1
164,8.918995247114365,46.303524016803436,2
165,11.0758649357361,30.255523759608774,3
166,56.07533630965097,46.048275996921376,3
167,51.558505985045116,30.174010087419255,1
168,57.7597176243719,16.1705060044616,1
169,0.12663741333315492,44.26076833700204,2
170,27.191561742875663,46.087946014764654,2
171,30.628997342027034,28.71790839805905,2
172,58.49289103491411,4.219148095413967,3
173,43.783313008650644,50.35444342528499,3
174,59.727478241613824,20.07984591511794,3
175,22.73640853707844,31.03499303936149,3
176,26.505203858965647,37.86361028288929,3
177,35.21794213030214,11.952584285805068,2
178,24.139256214719946,47.65441314349775,3
179,26.103850302856813,16.7364472597431,1
180,7.635075911217437,12.193334583202533,1
181,30.845495844468193,31.704578860645256,3
182,48.812201333623946,44.60964606539544,3
183,13.962178560100426,35.775059225220176,1
184,56.69096079331155,36.25672023557915,1
185,12.910653946665908,8.331193069845707,1
186,15.524177535110121,52.27264811709797,3
187,12.45772962288373,56.591655800876126,3
188,36.052746128370686,10.176485587338803,3
189,50.777289220520025,35.11255952892217,2
190,29.400407768525138,57.714670693874766,1
191,13.501280978104734,44.31233669388185,2
192,31.45616294883019,47.03560473974432,1
193,34.80931125351048,35.04529256329468,1
194,59.04724749053642,34.51137389465275,1
195,34.95570272177296,19.273791759713887,2
196,49.0042779688868,20.723901023136605,2
197,22.007753069819277,17.18344834950337,2
198,29.87776491521293,16.24551697084065,3
199,43.35376083280641,48.691190253971165,1
