,x,y,weight
0,7.2967355671163725,6.686045821334076,1
1,55.50752911803963,59.95579763079132,1
2,6.619433349475128,34.74869109716986,3
3,3.0178745954132324,32.64748261088492,1
4,37.98916447813559,6.17010456349427,1
5,53.82640219339258,57.86321211114278,3
6,46.41673086353818,29.123719996109582,3
7,33.02412645078526,0.9166590051395773,3
8,1.4451607470561867,2.495963836385189,3
9,28.96487233774318,58.4901126520895,3
10,52.53383294275298,15.803655179894943,1
11,31.196492227306383,26.578725922725415,2
12,17.6072766358129,21.179331295620702,3
13,54.21258821132297,39.34633408985482,3
14,27.728738435653995,26.356892065676437,2
15,21.539539429360893,36.94940297588454,3
16,38.89227228003496,55.00846868583761,1
17,11.700925922430352,19.864394363075228,2
18,28.065978403010043,31.72628481303891,3
19,32.08670636482776,20.39758918718338,1
20,48.481491731508235,31.0480815105349,3
21,23.672169433893487,10.626249125242325,2
22,42.46152066451569,21.235991169442276,3
23,26.038740359498952,29.136094570937324,2
24,16.496833158279088,35.689024416404116,3
25,48.16009960489525,49.37546324100216,1
26,40.185362215573406,1.115947674066271,2
27,48.01359097872136,24.116780428191845,3
28,35.499930573080206,18.506671799290004,2
29,59.555930807544065,48.30839959604194,3
30,8.867905288238768,2.05195050188566,3
31,30.30359381106761,14.958101179326228,1
32,19.46157469595373,52.03490861519231,2
33,33.409220135415,9.708681344796979,3
34,4.392919667929373,33.89761207075201,2
35,23.66903184790128,12.562733766593361,3
36,40.261597963325165,5.3258181918531555,1
37,45.50232972923647,40.746811765603816,3
38,27.652849481771156,21.246488804734312,3
39,59.86155675289923,58.02953134573966,1
40,37.380354095417054,21.622238532833183,3
41,53.69250975766059,33.116079952235154,1
42,32.18394486711861,19.53101689951247,2
43,45.14455131386932,28.58107442650558,2
44,9.567854567831537,41.616881348495085,2
45,57.88410169645568,6.673078656812422,2
46,18.171037076266913,18.23031809165931,1
47,22.057347869170364,34.31193416119245,3
48,25.569917752123384,47.02808155041257,1
49,6.048313496492992,40.49668606975485,1
50,46.44683649457227,51.0260663821611,1
51,52.54713122311239,15.428798230865699,3
52,44.79373213005505,31.556367251750167,3
53,0.9335718566343698,54.03575741286246,1
54,14.576073166096847,46.226527036646864,1
55,14.787957059780823,47.08385212577689,1
56,27.518633187700637,39.94462905659138,2
57,55.14733797383971,38.12321685400551,3
58,54.41783978912628,32.40468007225298,1
59,19.874510512835954,36.48667580034706,2
60,6.653364986779293,49.71663316936372,3
61,9.566584807747633,57.56535183295798,1
62,30.159295054058283,9.159505739604798,1
63,54.059458283419005,39.98052664728722,3
64,41.75249171556467,17.64552631650085,2
65,25.001095182621697,38.889271788305734,3
66,57.18942906109034,12.077593057104734,2
67,59.90514442931841,19.35139067551162,3
68,15.64847234689424,22.705641644067654,2
69,1.649922001043611,3.1855348285741303,1
70,52.752811375367955,8.854540038536287,2
71,28.826836769886025,3.0131307092526027,1
72,15.076796772523803,6.505984619451302,2
73,41.691234968316245,12.864351313984365,3
74,33.529858908695026,21.650170941829366,2
75,48.04605441744418,52.63753984055529,2
76,40.720954313348074,34.4806349743274,2
77,11.172579399983674,20.39894888284217,2
78,32.532909460020896,41.67725421172945,2
79,54.82370559203398,37.33521722381862,2
80,30.628246718718973,14.724145108181109,2
81,1.104999351511522,34.39316508538541,2
82,14.022080001926245,43.84551789698176,2
83,37.71535602455481,7.60957581987441,2
84,34.337449204876684,38.26977469036124,3
85,27.7286612525076,32.36464950631526,3
86,56.86239576608728,32.89581265296255,1
87,37.75545125343296,2.016854362801177,2
88,4.009370725076103,29.115168128864315,1
89,13.340930732141608,56.90157469921673,2
90,7.818553453755584,53.14967111868155,3
91,16.842615970016585,8.80288243843099,2
92,45.487535937043916,0.34180628741532937,3
93,53.288764553487134,24.146681340109524,2
94,45.86009493172177,42.42862896149945,3
95,56.6758978789808,8.856621427050502,3
96,2.138387741886516,41.74926413584736,3
97,2.5228183752960653,38.36322986941459,2
98,26.669172912144475,32.203674114834655,1
99,32.61557875121314,55.63823866197242,1
100,30.357241895733537,40.96670561599574,1
101,58.436686445023646,57.45538391032661,3
102,14.081354678799505,18.522721676567258,1
103,50.86870480868716,12.24171394166773,3
104,39.66844750958142,50.988615837350366,2
105,2.0314618665423145,57.2123219308792,3
106,7.572273258952878,1.1466028690891972,2
107,43.104090751302664,49.62668730710867,1
108,12.632426387093474,38.9446859526076,2
109,17.303280815220283,57.34068706634433,3
110,32.88206997756356,25.269449836228848,3
111,28.11858710280422,27.484491230664943,3
112,43.121501023303836,9.826970047895687,1
113,22.03025430812635,44.299933816083474,2
114,8.842656863773326,23.565579178667548,2
115,21.64544194285679,48.49197472189543,2
116,24.472630924377484,7.828926402233276,3
117,17.453260009408073,2.511849989695878,2
118,49.963499173358564,13.3611758240421,1
119,29.39105433097342,16.045027505133504,2
120,56.72286196658615,47.00749034384751,1
121,57.803588281658335,59.240237091738116,2
122,42.59805017565097,0.3662069517127864,1
123,48.95161621931515,55.78782051270136,1
124,43.199772972869816,42.48222309646888,2
125,12.156904253340286,50.94557893031299,3
126,45.56056091905345,36.17252194278812,2
127,25.77789260685275,23.081067582120134,1
