,x,y,weight
0,50.38121369045346,43.22172388974414,2
1,36.20405417631427,31.077110014601423,1
2,26.04304716458215,16.979282474879874,1
3,0.7235391494478471,37.507511533893556,3
4,44.246638147545866,19.9660081149806,3
5,56.634045709678176,37.32982869736348,3
6,1.0087059201290072,37.99005414950798,3
7,30.453407089778622,25.749926987456902,1
8,21.726574958421065,7.748246645464958,2
9,55.776870510664125,57.15848967374428,1
10,21.65253012232751,55.4848133280317,1
11,17.9024508795541,56.48039261302368,1
12,41.70445054701165,12.026532932129054,2
13,15.785353842436818,18.413476192009547,3
14,59.79789496072047,54.09879646284299,2
15,1.778050875065711,57.916043638119945,1
16,20.96988701272306,26.36281287932205,2
17,17.418955783727544,41.28552536521046,3
18,51.41420741994793,26.343491863476885,1
19,52.85175230444883,20.50748122754991,1
20,57.30780811334171,33.68167643419181,2
21,21.65254570902383,6.951031966828484,2
22,47.53507330538908,58.645603405617614,3
23,44.74869091871328,31.480235641843976,1
24,50.404047690911,34.26497738101953,3
25,43.42832745428474,27.60829594907588,1
26,50.03754740540052,16.418259795762115,3
27,4.539286830742856,56.18021584637496,1
28,42.462154610183006,20.95428946425526,3
29,52.25954286685055,5.853230270409009,3
30,29.138288543025336,9.706385353122469,2
31,16.033350068272977,14.049185281318053,1
32,37.611613949501454,6.265895836460668,3
33,0.555894334847411,6.001004440896375,2
34,3.1098730425878074,15.559207704194321,1
35,51.572203690685086,13.905651801404863,3
36,9.198746056356006,9.385079830710207,2
37,11.364258277228238,46.260200068450224,2
38,45.93052143718039,7.285207518523782,3
39,53.89997091510929,51.89826952318807,2
40,19.19742083530773,38.23828982333632,3
41,3.434999244594623,8.579115352134213,1
42,57.21802943453438,0.14346368574071455,3
43,4.403889293240275,45.77046131888977,3
44,46.09758928629303,50.90326711412816,2
45,57.04257485895545,7.460899692987049,3
46,4.254040945795719,30.996157275847857,3
47,17.94256241015759,52.13484882952236,3
48,13.1410969344319,22.8405519336826,3
49,22.27555101792867,13.629002506175912,1
50,14.020716416018624,26.056848807574575,1
51,5.865814192762711,35.52097022270691,1
52,7.402020521852302,37.151424854862675,1
53,23.990713062823783,17.38910728797891,2
54,48.08422085346059,20.690820891514164,3
55,28.570533684086875,23.769261059365984,1
56,24.17967285867384,21.720472438166674,1
57,45.12956421726595,47.2651011423776,3
58,25.707067413146806,12.400501629533338,3
59,24.94326170458738,47.266212324322666,2
60,43.193642549816786,21.450658515681052,2
61,5.687879261750934,43.37873182621674,1
62,19.722949164653034,38.401757723506,3
63,41.47392910440469,43.15765449128541,2
64,58.71829520007024,44.22940831475505,3
65,18.12634932561074,59.86011651548067,3
66,57.09191052970394,51.173639955949405,3
67,38.06186407194415,53.41619102733713,2
68,44.81651272322529,29.09455436533795,3
69,6.5972192721556056,18.4131095047946,2
70,27.548012983164814,15.815433928220353,3
71,22.736295303693932,33.59356167564306,2
72,58.586687036782706,45.78276090557625,3
73,22.91445024835618,2.235817209686155,2
74,38.59339421952728,59.231633544913564,2
75,10.159623884179744,15.029975032530139,2
76,19.319797226270236,46.4211817979538,2
77,59.470983789371935,35.43609843548636,1
78,51.204959400177984,44.78753295926991,1
79,32.827806773598084,19.80280590962324,1
80,46.74903248134066,30.128313690779823,1
81,8.567699387751816,6.3295564513079405,1
82,9.952950609690362,26.41465870114795,3
83,34.64353886434539,45.0200928938372,2
84,42.926919926069615,3.61551821074938,1
85,9.221355899524962,17.33448369462492,1
86,37.8249246763984,14.362361291041069,2
87,31.764367718069032,35.891293362994425,2
88,39.611548809930575,25.44926029283923,3
89,27.008335966129458,26.45252049578376,2
90,16.405347230316018,28.734753477859098,3
91,38.01412518229733,41.93809088218402,3
92,33.41642613724757,39.76593135655457,3
93,42.84205294511177,33.14867448196937,2
94,15.276361258215745,40.5162875108454,2
95,44.46436559034162,30.01647622505662,2
96,15.424533406551415,50.413719519121294,2
97,48.520707412010516,10.452360941761114,3
98,43.20251800251213,20.480069145339822,1
99,30.710039552853296,9.557692498314271,3
100,29.655510262863608,42.13802390911754,1
101,22.3867246983369,21.146893114331952,3
102,45.10384995984413,39.70910922045484,2
103,56.99011195880101,4.447903257983725,2
104,6.776109893429196,50.393243339751784,1
105,6.631721205188718,51.534988910496565,1
106,48.11037779080952,4.645761314957144,1
107,15.31613357653284,12.069140459519826,3
108,0.3957479537855835,34.722448458097546,3
109,24.372888666168,3.6549090585461097,3
110,59.21553135543018,24.599324387711526,1
111,59.428481543623285,42.393092927854966,1
112,26.782287988766782,37.249306375164274,3
